,id,name,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,Term,Popularity
6959,31935751,Blue5#NewCondo#BTSOnNut#Swimming Pool#Gym#FreeWifi,Khlong Toei,13.70322,100.593,Entire home/apt,600,10,2019-10-10,0.22,11,Low,0,Long,Unpopuler
6960,32282270,Happycondo,Bang Kapi,13.78887,100.62807,Private room,1000,1,2019-03-22,0.02,1,High,0,Short,Unpopuler
6961,31937315,"Private Room with VIEW near Pratunam, Siam center",Ratchathewi,13.757447242736816,100.5431900024414,Private room,1899,29,2022-12-14,0.61,8,High,10,Short,Unpopuler
6962,32287953,限时特价，步行可达火车夜市，RCA酒吧街，EK，碧亚威试管医院，超划算家庭双床房,Huai Khwang,13.75421,100.57641,Entire home/apt,900,48,2022-08-23,1.02,20,Low,2,Long,Unpopuler
6963,31937531,Y1 · Private Minimalist-Style Room in Old Town,Pom Prap Sattru Phai,13.75122,100.51044,Private room,1200,69,2022-12-26,1.46,5,Low,27,Short,Unpopuler
6964,32292210,300m BTS Punnawithi - Modern and Spacious,Phra Khanong,13.68654,100.60537,Entire home/apt,800,3,2019-09-21,0.07,1,Low,0,Short,Unpopuler
6965,31938354,Hide&Seek#6/Tea Party/Sukhumvit Rd./20 mtr. BTS,Khlong Toei,13.71486,100.59114,Entire home/apt,2726,39,2022-12-08,0.82,8,Low,6,Short,Unpopuler
6966,31944797,"Hide&Seek Light, Airy, Family Loft near Sukhumvit Road",Khlong Toei,13.71482,100.59116,Entire home/apt,2676,69,2022-12-19,1.46,8,Low,18,Short,Unpopuler
6967,32293562,2 Twin beds Happy Glass lodge near MRT Klongtoei,Sathon,13.72167,100.55152,Private room,590,31,2022-12-04,0.66,7,Low,3,Short,Unpopuler
6968,31946176,Sweetie 1 br with wifi near mrt / bts,Huai Khwang,13.74787,100.57765,Entire home/apt,1500,2,2022-11-18,0.04,1,High,1,Short,Unpopuler
6969,32298542,Superbe Condo avec WiFi,Chatu Chak,13.8068,100.55637,Entire home/apt,627,2,2022-12-08,0.09,1,High,1,Short,Unpopuler
6970,32298996,"Modern 1BR Apartment, NewPetchaburi-10min from MRT",Huai Khwang,13.74869,100.56949,Private room,4000,0,1970-01-01,0.0,11,High,0,Short,Unpopuler
6971,32185094,พร-พล เพลส,Bueng Kum,13.81725,100.64068,Private room,4500,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
6972,32194939,Chewathai 2 bed condo,Ratchathewi,13.76165,100.54266,Entire home/apt,900,8,2022-08-10,0.2,3,Low,3,Long,Unpopuler
6973,32197768,S24 home,Khlong Toei,13.72599,100.56583,Entire home/apt,1500,0,1970-01-01,0.0,1,Low,0,Long,Unpopuler
6974,32198361,บ้านปาร์ตี้ &บาร์บีคิว สระว่ายน้ำสวย,Saphan Sung,13.75685,100.66982,Entire home/apt,5000,1,2022-07-15,0.18,1,Low,1,Short,Unpopuler
6975,32199581,Cozy City Loft walkable to Surasak BTS Station,Sathon,13.71039,100.51781,Entire home/apt,750,1,2019-02-14,0.02,41,High,0,Long,Unpopuler
6976,32209111,Superbe condo 2 chambres a Bangkok-Udomsuk,Bang Na,13.67651,100.61161,Entire home/apt,3429,1,2021-05-23,0.05,1,Low,0,Long,Unpopuler
6977,32226194,Day dream Apartments Bangkok 201,Ratchathewi,13.75929,100.54062,Entire home/apt,1024,38,2022-12-19,0.81,7,High,13,Short,Unpopuler
6978,32462682,“Clean and spacious”  1bedroom in Jatujak-Mochit,Chatu Chak,13.795981,100.55825,Entire home/apt,676,13,2022-07-28,0.28,4,High,1,Long,Unpopuler
6979,32464892,Luxurious & Romantic in the Heart of BKK#H MRT/BTS,Vadhana,13.73869,100.56142,Entire home/apt,3353,40,2022-12-08,0.86,8,Low,3,Short,Unpopuler
6980,32473224,"Tree House in the City, relax and quiet",Vadhana,13.72667,100.60285,Entire home/apt,950,63,2022-11-28,1.35,5,High,6,Short,Unpopuler
6981,32476414,Family,Suanluang,13.73318,100.63957,Private room,1718,2,2019-11-09,0.04,1,High,0,Short,Unpopuler
6982,32481618,Family or Friends private room,Phra Nakhon,13.75444,100.49829,Hotel room,2246,12,2020-02-21,0.26,4,High,0,Short,Unpopuler
6983,32483160,Cozy apartment near Wongwian Yai Bts,Khlong San,13.7208,100.49316,Private room,750,10,2022-11-21,0.22,2,Low,4,Short,Unpopuler
6984,32226647,Sabai DoubleBed +Massage 30 Mins 1 pax + Breakfast,Don Mueang,13.91734,100.57665,Hotel room,965,1,2019-03-02,0.02,2,High,0,Short,Unpopuler
6985,32226792,1BR Furnished/Privacy/Good for long-term stay,Bang Na,13.65738,100.63408,Entire home/apt,900,21,2022-10-26,0.48,1,High,3,Short,Unpopuler
6986,32228422,Hide&Seek Studio Suite With a Whimsical Storybook Theme,Khlong Toei,13.71475,100.59113,Hotel room,1857,36,2022-12-25,0.77,8,Low,7,Short,Unpopuler
6987,32231754,"Instagrams style 2 Bedroom,  Asoke , Central world",Ratchathewi,13.75031,100.55457,Entire home/apt,2089,103,2022-10-24,2.19,20,Low,2,Long,Populer
6988,32232435,❤️Sasi 02 :NEW!! 3 min to BTS Onnut /Wifi❤️ 中文語OK!,Suanluang,13.70589,100.60691,Entire home/apt,1370,18,2022-12-11,0.38,31,Low,4,Long,Unpopuler
6989,32245945,Cozy Studio with wifi near MRT Huaykwang,Huai Khwang,13.78198,100.57599,Hotel room,1199,3,2019-07-27,0.07,22,High,0,Short,Unpopuler
6990,32246034,Rooftop Studio 3 beds with wifi near MRT Huaykwang,Huai Khwang,13.78097,100.57602,Hotel room,1499,2,2019-08-15,0.04,22,High,0,Short,Unpopuler
6991,32246197,Spacious hip studio with wifi near MRT Huaykwang,Huai Khwang,13.78211,100.57802,Hotel room,1499,4,2019-05-13,0.09,22,High,0,Short,Unpopuler
6992,32792653,6 Months or longer /Prasan Mit/MRT/Airport Link,Huai Khwang,13.75051,100.5652,Entire home/apt,750,0,1970-01-01,0.0,7,High,0,Long,Unpopuler
6993,32792813,"Modern Condo, Sukhumvit+ pool/gym/private wifi",Vadhana,13.71209,100.60089,Entire home/apt,790,6,2021-07-16,0.13,1,High,0,Long,Unpopuler
6994,32793172,"2BRs private pool in BKK, Calm area 3km to metro",Saphan Sung,13.74671,100.67377,Entire home/apt,4286,1,2019-11-27,0.03,6,High,0,Short,Unpopuler
6995,32795137,Cozy room with balcony & 100m from metro,Khlong San,13.71927,100.49436,Entire home/apt,1300,25,2022-11-08,0.54,33,High,2,Long,Unpopuler
6996,32798468,ROOM NEAR TO SKYTRIAN / WIFI / Dcondo / Swimming,Bang Kapi,13.75116,100.60696,Private room,700,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
6997,32798806,Yesterday Sathon,Sathon,13.70662,100.5181,Entire home/apt,2371,22,2022-12-03,0.59,1,Low,11,Short,Unpopuler
6998,32802405,Iconic Riverfront Sathorn Residence,Yan na wa,13.67546,100.5329,Private room,1500,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
6999,32802476,3-6ppl Apartment @Heart of Classy Thong lo street,Vadhana,13.7315,100.58515,Entire home/apt,5341,27,2022-06-05,0.59,1,High,4,Short,Unpopuler
7000,32304510,Master,Ratchathewi,13.75843,100.54108,Private room,1400,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
7001,32305768,"Donmueang Airport,15 mins,Entire Apartment",Lak Si,13.87976,100.58612,Entire home/apt,650,37,2022-12-04,0.78,3,Low,7,Long,Unpopuler
7002,32312610,"Peaceful green house in downtown Bkk, close  train",Phra Khanong,13.68431,100.60662,Private room,700,0,1970-01-01,0.0,4,High,0,Short,Unpopuler
7003,32804510,Vintage studio for rent ♡,Suanluang,13.70309,100.63617,Entire home/apt,6000,0,1970-01-01,0.0,4,Low,0,Short,Unpopuler
7004,32501822,Bed with Best Breakfast in Old town,Phra Nakhon,13.74922,100.49687,Hotel room,380,18,2020-02-28,0.39,24,High,0,Short,Unpopuler
7005,32819064,Romantic near Downtown Bangkok!,Sathon,13.71964,100.53253,Entire home/apt,2283,0,1970-01-01,0.0,8,Low,0,Short,Unpopuler
7006,32502064,AQ Alix room near Bangkok Hospital,Huai Khwang,13.75147,100.58289,Entire home/apt,1490,0,1970-01-01,0.0,3,High,0,Short,Unpopuler
7007,32502789,"1 BED Studio Colonial style,Silom-Sathon,5min-BTS",Bang Rak,13.722115,100.522041,Private room,950,0,1970-01-01,0.0,8,Low,0,Short,Unpopuler
7008,32503388,Tennis Home stay,Suanluang,13.734569168761045,100.64681075513364,Private room,800,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
7009,32504596,New! Sukhumvit NANA 1BR Suit near BTS 2PPL,Ratchathewi,13.75087,100.55597,Entire home/apt,1466,86,2022-11-08,1.87,228,High,14,Short,Populer
7010,32505513,New Room In Pratunam! Pool and Cafe!,Ratchathewi,13.757822036743164,100.54309844970705,Private room,1599,3,2019-05-19,0.06,8,High,0,Short,Unpopuler
7011,32507161,单身或三口之家,Vadhana,13.72425,100.57924,Entire home/apt,2800,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
7012,32820613,#FreeAirportPickup# Luxury in BKK~Asok~MRT/BTS #H,Vadhana,13.73841,100.56137,Entire home/apt,3629,5,2022-11-24,0.11,2,Low,1,Short,Unpopuler
7013,32315553,The Privacy Pracha Uthit ( Pracha Uthit 21-23 Rd),Rat Burana,13.66132,100.5018,Private room,350,35,2019-09-16,0.76,1,Low,0,Short,Unpopuler
7014,32321437,"BTS Thonglor, cozy and convinient",Vadhana,13.73016,100.57817,Entire home/apt,1500,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
7015,32321690,"BTS Ekamai, quiet and 5 mins walk to BTS, Mall",Khlong Toei,13.71828,100.58641,Entire home/apt,1250,0,1970-01-01,0.0,2,High,0,Long,Unpopuler
7016,32321691,King bed&Private bathroom for 2 near MRT Klongtoei,Sathon,13.72206,100.55125,Private room,650,7,2020-01-20,0.15,7,Low,0,Short,Unpopuler
7017,32321997,1BR_ BTS ASOK_SUKHUMVIT SOI 12_TERMINAL21_5MIN_502,Khlong Toei,13.73731,100.5545,Entire home/apt,1900,4,2022-12-06,0.09,12,High,2,Short,Unpopuler
7018,32323544,1BR_ BTS ASOK_SUKHUMVIT SOI 12_TERMINAL21_5MIN_503,Khlong Toei,13.73527,100.55911,Entire home/apt,1900,2,2022-12-04,0.04,12,High,1,Short,Unpopuler
7019,32324594,near Chatuchak / BTS / free Wi-Fi,Phaya Thai,13.79324,100.54948,Entire home/apt,7500,22,2021-01-09,0.47,3,High,0,Long,Unpopuler
7020,32324750,1BR_ BTS ASOK_SUKHUMVIT SOI 12_TERMINAL21_5MIN_504,Khlong Toei,13.73518,100.55887,Entire home/apt,1900,6,2022-10-23,0.13,12,High,2,Short,Unpopuler
7021,32327477,1BR_APT_SUKHUMVIT SOI 12_ TERMINAL21_5 MIN_WIFI505,Khlong Toei,13.73699,100.55844,Entire home/apt,1800,25,2022-12-15,0.56,12,High,16,Short,Unpopuler
7022,32330485,รัชดาซิตี้คอนโด,Huai Khwang,13.7802,100.57909,Private room,3000,0,1970-01-01,0.0,1,Low,0,Long,Unpopuler
7023,32342689,Cozy bedroom for 4 W/ En Suite (Free Breakfast),Chatu Chak,13.80145,100.5705,Private room,959,53,2022-12-05,1.13,3,High,14,Short,Unpopuler
7024,32343910,Sabai Twin Bed +Massage 30 Mins 1 pax + Breakfast,Don Mueang,13.91884,100.57994,Hotel room,965,4,2020-03-21,0.11,2,High,0,Short,Unpopuler
7025,32345183,"Condo 19th floor, great views, swimming pool",Din Daeng,13.76904,100.56908,Entire home/apt,800,2,2022-12-26,1.87,1,High,2,Short,Populer
7026,32507471,⭐Great Gatsby | KING BED (Lumpini park + Netflix)⭐,Parthum Wan,13.74125,100.54091,Entire home/apt,1450,56,2022-11-23,1.24,13,Low,6,Short,Unpopuler
7027,32512802,FREE PICK UP⭐BKK AIRPORT/BREAKFAST/PRIVATE BUNK,Lat Krabang,13.72198,100.76569,Hotel room,978,81,2022-11-19,1.75,3,High,8,Short,Populer
7028,32517006,Hide&Seek#8/ Hunter Lodge/Sukhumvit Rd./20 mtr BTS,Khlong Toei,13.71481,100.59119,Entire home/apt,2379,42,2022-12-04,0.9,8,Low,5,Short,Unpopuler
7029,32531862,"New Entire House, high security, 3BR. 216 sqm.",Suanluang,13.72886,100.62806,Entire home/apt,2400,0,1970-01-01,0.0,1,High,0,Long,Unpopuler
7030,32345440,Community High-end Homestay,Suanluang,13.73556,100.62132,Shared room,6926,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
7031,32345670,Comfortable Room Close to SIAM  ( walk to BTS),Parthum Wan,13.74418,100.53364,Entire home/apt,1900,80,2022-11-02,1.75,3,Low,3,Short,Populer
7032,32345902,Room 24th | ON NUT BTS| WiFi Condo,Khlong Toei,13.70317,100.59184,Entire home/apt,809,9,2021-08-25,0.19,27,Low,0,Long,Unpopuler
7033,32346214,Room 27th | ON NUT BTS|Wifi Condo,Khlong Toei,13.70512,100.59485,Entire home/apt,875,15,2022-10-10,0.32,27,Low,2,Long,Unpopuler
7034,32346412,Room 6th| Butler Service| ON NUT BTS| |Wifi Condo,Khlong Toei,13.70299,100.59299,Entire home/apt,1000,8,2021-12-28,0.17,27,Low,1,Long,Unpopuler
7035,32346516,Room 8th | ON NUT BTS| Wifi Condo,Khlong Toei,13.70381,100.5937,Entire home/apt,750,8,2021-11-30,0.17,27,Low,0,Short,Unpopuler
7036,32348938,Rooftop pool gym luxury cozy oneBR 100M near BTS,Khlong Toei,13.72591,100.5648,Entire home/apt,2073,53,2022-12-04,1.15,24,High,13,Short,Unpopuler
7037,32349668,NEWLY! Beautiful TWIN room/ Pratunam/ Airport Link,Ratchathewi,13.75872802734375,100.5439682006836,Private room,1599,4,2019-04-02,0.09,8,High,0,Short,Unpopuler
7038,32352161,Studio 4 beds with WiFi MRT Huaykang,Huai Khwang,13.78237,100.57627,Private room,488,2,2019-08-25,0.04,5,High,0,Short,Unpopuler
7039,32352626,Rooftop pool gym luxury cozy studio Free Wifi @BTS,Khlong Toei,13.72569,100.56625,Entire home/apt,1736,58,2022-12-20,1.26,24,Low,27,Short,Unpopuler
7040,32353156,Hostel with WiFi near MRT Huaykwang,Huai Khwang,13.7824,100.57653,Private room,600,1,2019-07-05,0.02,5,High,0,Short,Unpopuler
7041,32353187,Rooftop pool gym luxury cozy condo  BTSphromphong,Khlong Toei,13.72552,100.56709,Entire home/apt,1489,36,2022-11-20,0.77,24,High,8,Short,Unpopuler
7042,32353759,Hostel with WiFi near MRT Huaykwang,Huai Khwang,13.78224,100.57584,Shared room,313,4,2019-07-25,0.09,5,High,0,Short,Unpopuler
7043,32354119,1BR_APT_SUKHUMVIT SOI 12_ TERMINAL21_5 MIN_WIFI506,Khlong Toei,13.73538,100.55718,Entire home/apt,2000,6,2022-12-22,0.17,12,High,5,Short,Unpopuler
7044,32354769,1BR_APT_SUKHUMVIT SOI 12_ TERMINAL21_5 MIN_WIFI507,Khlong Toei,13.73565,100.55666,Entire home/apt,2000,18,2022-10-16,0.43,12,High,3,Short,Unpopuler
7045,32355043,2BR_APT_SUKHUMVIT SOI 12_ TERMINAL21_5 MIN WIFI567,Khlong Toei,13.73567,100.55706,Entire home/apt,4200,6,2022-10-20,0.13,12,High,1,Short,Unpopuler
7046,32823297,ติดรถไฟฟ้าบางไผ่,Phasi Charoen,13.72599,100.46589,Private room,828,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
7047,32823954,Chic Big Loft/Free 1st BF,Phaya Thai,13.7657,100.54408,Entire home/apt,3048,3,2020-01-28,0.07,17,High,0,Short,Unpopuler
7048,32824464,Luxury in BKK~Asok~Terminal21~Sky Pool~MRT~BTS #L,Vadhana,13.73888,100.56144,Entire home/apt,3076,17,2022-12-03,0.37,2,Low,14,Short,Unpopuler
7049,32533076,NEW Stylish room/City center/Pool/Pratunam market,Ratchathewi,13.75872802734375,100.5439682006836,Private room,1565,56,2022-12-08,1.2,8,High,29,Short,Unpopuler
7050,32536200,"Homey 1bed room,Sukhumvit59,5min from BTS Thonglor",Vadhana,13.72313,100.58222,Entire home/apt,900,7,2022-08-22,0.15,1,High,1,Long,Unpopuler
7051,32541525,"Luxury 2 Bedrooms,Bts Phrom Phong, Sukhumvit",Khlong Toei,13.72549,100.5656,Entire home/apt,3900,97,2022-12-10,2.08,19,High,34,Short,Populer
7052,32542285,Right behind W hotel & Mahanakorn tallest building,Bang Rak,13.72335,100.52663,Entire home/apt,1486,54,2022-10-25,1.18,2,High,14,Short,Unpopuler
7053,32542312,"Larger room 40 Sqm,Sukhumvit , BTS Phrom Phong",Khlong Toei,13.7255,100.56559,Entire home/apt,2100,90,2022-12-13,1.94,19,High,30,Short,Populer
7054,32562580,火车夜市10分钟/日本堂吉诃德连锁/通罗餐饮酒吧区/7-11楼下/小夜市水果集市[曼谷中心伊甲邁区],Vadhana,13.73909,100.59014,Entire home/apt,920,17,2022-10-15,0.37,6,Low,3,Long,Unpopuler
7055,32574408,"Duplex (2 floors) condo near Emporium, EmQuatier",Khlong Toei,13.72474,100.56813,Entire home/apt,10000,9,2022-11-02,0.47,2,Low,8,Short,Unpopuler
7056,32576472,"Quiet apt in the heart of bangkok, Suk - Soi 31",Vadhana,13.73865,100.56786,Entire home/apt,1700,3,2022-12-19,0.08,1,High,2,Short,Unpopuler
7057,32576517,Ada type ins Nordic fresh mint loft,Thawi Watthana,13.77187,100.38748,Private room,5818,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
7058,32582798,Friendly Thailand Condo,Suanluang,13.73756,100.6444,Entire home/apt,1800,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
7059,32355069,M802 rooms BKK,Lat Krabang,13.70943,100.82424,Private room,600,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
7060,32585668,Comfy apartment near Wongwian Yai Bts station,Khlong San,13.71883,100.49342,Entire home/apt,750,11,2022-11-14,0.26,2,Low,6,Short,Unpopuler
7061,32586158,Oaks Place @Sukhumvit 50,Khlong Toei,13.70498,100.59397,Entire home/apt,1200,1,2019-04-19,0.02,2,High,0,Short,Unpopuler
7062,32355308,Modern Designer Loft +BTS&MRT +Gym +Infinity Pool,Vadhana,13.73889,100.56161,Entire home/apt,1300,31,2022-12-27,0.69,2,High,12,Long,Unpopuler
7063,32355350,2BR_APT_SUKHUMVIT SOI 12_ TERMINAL21_5 MIN_WIFI523,Khlong Toei,13.73596,100.55904,Entire home/apt,3900,21,2022-11-06,0.45,12,High,4,Short,Unpopuler
7064,32355714,LARGE1BR_APT_SUKHUMVIT SOI 12_ TERMINAL21_5 MIN508,Khlong Toei,13.73677,100.55889,Entire home/apt,2450,18,2022-10-27,0.39,12,High,2,Short,Unpopuler
7065,32358416,The Metro's Bangkok riverside one bedroom,Thon buri,13.70707,100.49601,Entire home/apt,1750,3,2022-12-11,0.07,1,High,2,Short,Unpopuler
7066,32365161,"曼谷Chao Phraya River, Bangkok/天空泳池Sky pool/大皇宫/MRT",Bang Phlat,13.80068,100.50856,Entire home/apt,537,10,2022-07-07,0.21,1,High,2,Long,Unpopuler
7067,32825288,บ้านพักหทัยราษฎร์29,Min Buri,13.83089,100.71676,Entire home/apt,2800,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
7068,32827512,Condolette Dwell Sukhumvit 26,Khlong Toei,13.72491,100.57103,Private room,2500,1,2019-03-23,0.02,1,High,0,Short,Unpopuler
7069,32590030,Sleep cafe @Hidee24/7 (Private room for 3 persons),Ratchathewi,13.75183,100.53538,Private room,1190,3,2022-07-18,0.07,6,High,1,Short,Unpopuler
7070,32596755,"Studio S  5 min walk 
BTS Taksin smart rv",Sathon,13.71511,100.51327,Entire home/apt,700,1,2022-12-20,1.0,41,High,1,Short,Unpopuler
7071,32596934,Auntie Supon Room for monthly-yearly Rent,Huai Khwang,13.75423,100.57587,Entire home/apt,850,0,1970-01-01,0.0,1,Low,0,Long,Unpopuler
7072,32597944,【市中心超精一居】『窗外灯火跳跃，凉爽的夜风，独享你的静谧时分』近暹罗，火车夜市，四面佛，素坤逸娜娜,Ratchathewi,13.75082,100.55658,Entire home/apt,2885,19,2020-01-31,0.41,14,Low,0,Short,Unpopuler
7073,32601210,【精品两居】无边泳池，地铁轻轨机场线沿线！近四面佛/暹罗商圈/火车夜市/娜娜酒吧/康民/21航站楼,Ratchathewi,13.74896,100.55668,Entire home/apt,4278,13,2019-12-27,0.28,14,Low,0,Short,Unpopuler
7074,32609084,1MiN to Sky train/Luxury/Malls*SalE*/View/rooftop,Khlong Toei,13.71371,100.59113,Entire home/apt,1800,17,2020-03-06,0.37,2,Low,0,Short,Unpopuler
7075,32620501,THE MIRROR SKY  STUDIO /WIFI/MRT/POOL,Huai Khwang,13.75544,100.57453,Entire home/apt,1171,26,2022-11-21,0.56,25,Low,5,Short,Unpopuler
7076,32622900,P Residence,Din Daeng,13.78267,100.56629,Private room,850,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
7077,32828147,The Clover ทองหล่อ,Vadhana,13.73563,100.58256,Private room,2500,1,2022-11-02,0.53,1,High,1,Short,Unpopuler
7078,32833791,Northeast Bangkok Loft @Altitude-1,Khan Na Yao,13.82001,100.68189,Entire home/apt,700,10,2022-12-13,0.24,3,High,6,Long,Unpopuler
7079,32835208,Northeast Bangkok Loft @Altitude-2,Khan Na Yao,13.81976,100.68065,Entire home/apt,850,1,2019-06-06,0.02,3,High,0,Long,Unpopuler
7080,32847799,Luxury condo/Superb skyline view bkce34,Vadhana,13.7388,100.59008,Entire home/apt,1450,0,1970-01-01,0.0,23,Low,0,Short,Unpopuler
7081,32365242,Town Condo Sukhumvit 71 (289/8),Vadhana,13.73511,100.60304,Private room,1000,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
7082,32365809,Riverside Thai chic wooden house (Deluxe Studio),Bangkok Noi,13.76246,100.48785,Entire home/apt,8500,0,1970-01-01,0.0,11,High,0,Short,Unpopuler
7083,32366963,Private bed & bathroom for 2 near MRT Klongtoei,Parthum Wan,13.72349,100.55127,Private room,630,50,2022-11-08,1.07,7,Low,3,Short,Unpopuler
7084,32367509,Dewan Bangkok,Phra Nakhon,13.76088,100.49946,Private room,1785,3,2022-10-29,0.07,1,High,1,Short,Unpopuler
7085,32367669,1 Bedroom Suite with partly river view in Sathorn,Bang Kho laen,13.7032,100.50489,Entire home/apt,2490,1,2019-05-19,0.02,3,High,0,Short,Unpopuler
7086,32368257,**Big Modern Room with living space in Sathorn **,Bang Kho laen,13.70497,100.50402,Entire home/apt,1680,3,2022-05-18,0.07,3,High,1,Short,Unpopuler
7087,32368391,"Cozy living near BITEC , 2 mins walk to BTS BangNa",Bang Na,13.66505,100.60283,Entire home/apt,950,22,2022-12-14,0.47,1,High,9,Short,Unpopuler
7088,32623653,THE 21 st SUPER SPECIAL STUDIO/WIFI/MRT/BIG POOL,Huai Khwang,13.75441,100.57648,Entire home/apt,1043,28,2022-12-11,0.6,25,Low,9,Short,Unpopuler
7089,32624143,THE ELEGANT LUXURY SUITE : 1 BR/WIFI/MRT/POOL,Huai Khwang,13.75381,100.57614,Entire home/apt,1314,35,2022-10-15,0.76,25,Low,6,Short,Unpopuler
7090,32626935,Crow 6 8 people,Ratchathewi,13.75928,100.54005,Private room,3600,0,1970-01-01,0.0,5,Low,0,Short,Unpopuler
7091,32629925,City Palace Apartment ซิตี้ อพาร์ทเม้นท์,Bang Phlat,13.7711,100.4921,Private room,900,1,2020-02-22,0.03,1,High,0,Short,Unpopuler
7092,32848665,Special Offer!!Top Floor Apartment Near On nut!,Khlong Toei,13.70501,100.59202,Entire home/apt,1500,1,2022-08-19,0.23,5,Low,1,Short,Unpopuler
7093,32850770,BRAND NEW - Exquisite Langsuan Condo,Parthum Wan,13.74134,100.54514,Entire home/apt,1950,21,2022-12-15,0.46,1,High,15,Long,Unpopuler
7094,32851083,C Ekkamai condo/High floor,Vadhana,13.73943,100.59079,Entire home/apt,1200,22,2019-07-12,0.48,2,High,0,Long,Unpopuler
7095,32631522,Low Price高樓套房/1分鐘到地鐵/近百貨商圈/24小時入住/ 24小時便利店/7分鐘到市區,Phra Khanong,13.70302,100.60097,Entire home/apt,1699,20,2020-03-16,0.45,3,High,0,Short,Unpopuler
7096,32645893,"Modern Clean 1Bd, BTS Ekkamai in the Heart of BKK",Khlong Toei,13.7189,100.58362,Private room,3000,0,1970-01-01,0.0,1,Low,0,Short,Unpopuler
7097,32646721,1br@Park 24/500@BTS E5/Skytop Pool/Gym/WiFi/TM30,Khlong Toei,13.72751,100.56822,Entire home/apt,1558,22,2022-12-03,0.6,19,Low,15,Short,Unpopuler
7098,32647083,"Double Room, Ploen Bangkok Hostel Khaosan",Phra Nakhon,13.76134,100.49723,Private room,1300,9,2020-01-26,0.22,4,High,0,Short,Unpopuler
7099,32851567,คุณภาพชีวิตดี สงบร่มรื่น  สภาพแวดล้อมดี มีความสุข,Khlong Sam Wa,13.87507,100.73242,Entire home/apt,3000,0,1970-01-01,0.0,4,High,0,Short,Unpopuler
7100,32851578,"Box 42 sukhumvitsoi8,Baan Sawasdee Sukhumvit soi8",Khlong Toei,13.73603,100.55583,Hotel room,1300,2,2022-10-31,0.44,2,Low,2,Short,Unpopuler
7101,32853111,Superb skyline view/Pool+Gym+WIFI+free shuttle bus,Vadhana,13.73899,100.59094,Entire home/apt,1500,6,2019-10-01,0.13,23,Low,0,Short,Unpopuler
7102,32370825,Slowlife Timeflies :  be a part of my project,Saphan Sung,13.78072,100.68244,Private room,550,0,1970-01-01,0.0,1,High,0,Short,Unpopuler
7103,32386421,King bed&private bathroom for 2 near MRT Klongtoei,Sathon,13.7219,100.55274,Private room,630,20,2022-12-04,0.44,7,Low,2,Short,Unpopuler
7104,32386733,5 Beds & Private Bathroom 200 m from subway MRT,Parthum Wan,13.72354,100.55111,Private room,1300,6,2019-12-31,0.13,7,Low,0,Short,Unpopuler
7105,32387971,Fabulous Junior Suite w/ Breakfast,Phra Nakhon,13.76436,100.50314,Private room,3220,0,1970-01-01,0.0,6,High,0,Short,Unpopuler
7106,32388974,City Studio  en-suite - 12min walk BTS Surasak,Sathon,13.71007,100.51797,Entire home/apt,799,1,2022-09-18,0.29,41,High,1,Short,Unpopuler
7107,32650518,IDEO BLUECOVE UDOMSUK SUKHUMVIT 1 Min  to BTS,Bang Na,13.67989,100.60781,Entire home/apt,850,32,2022-10-03,0.7,6,High,2,Long,Unpopuler
7108,32653066,Plu Garden Villa,Sathon,13.7203,100.53868,Private room,850,1,2019-04-14,0.02,2,High,0,Short,Unpopuler
7109,32655377,Wynn Condo Ladprao-Chokchai 4,Phra Nakhon,13.75529,100.50212,Private room,1000,1,2019-03-06,0.02,1,Low,0,Short,Unpopuler
7110,32671256,ณณา เพลส,Chatu Chak,13.82505,100.57346,Private room,600,0,1970-01-01,0.0,2,High,0,Short,Unpopuler
7111,32673808,Provide Short-long period room rental service,Bang Kapi,13.76268,100.64147,Private room,350,1,2019-04-20,0.02,1,Low,0,Long,Unpopuler
7112,32853421,#1 Modern Apartment near Chatuchak Weekend Market,Bang Sue,13.82042,100.53079,Entire home/apt,900,64,2022-12-14,1.38,3,High,6,Short,Unpopuler
7113,32854199,AMAZING 5-Star 90 sqm Duplex in the Heart of City,Khlong Toei,13.7224,100.56752,Entire home/apt,12209,36,2022-09-01,0.78,4,High,15,Long,Unpopuler
7114,32675848,精品一居室【每客一消毒】曼谷市中心交通便利，近四面佛、中央商场，送签证攻略,Ratchathewi,13.74941,100.5565,Entire home/apt,1284,24,2020-10-13,0.51,14,Low,0,Short,Unpopuler
